"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Lars Stindl|52757|13|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Lars Stindl|52757|13|4.42857142857143" "Saúl Ñíguez|50124|8|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Arjen Robben|50037|10|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Lars Stindl|52757|13|4.42857142857143" "Thiago Alcántara|50037|6|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Arjen Robben|50037|10|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Marco Asensio|50051|20|4.42857142857143" "Nicolás Gaitán|50147|10|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Arjen Robben|50037|10|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Marek Hamšík|50136|17|4.42857142857143" "Miroslav Radović|50146|32|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Arjen Robben|50037|10|3.85714285714286" "Eduardo Salvio|50147|18|4.14285714285714" "Marek Hamšík|50136|17|4.14285714285714" "Nicolás Gaitán|50147|10|4.14285714285714"
"Ángel Di María|52747|11|4.14285714285714" "Arjen Robben|50037|10|4.14285714285714" "Eduardo Salvio|50147|18|4.14285714285714" "Marek Hamšík|50136|17|4.14285714285714" "Saúl Ñíguez|50124|8|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Arjen Robben|50037|10|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Marek Hamšík|50136|17|4.42857142857143" "Thiago Alcántara|50037|6|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Arjen Robben|50037|10|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Marko Rog|50164|30|4.42857142857143" "Miroslav Radović|50146|32|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Arjen Robben|50037|10|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Marko Rog|50164|30|4.42857142857143" "Nicolás Gaitán|50147|10|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Arjen Robben|50037|10|4.42857142857143" "Eduardo Salvio|50147|18|4.71428571428571" "Marko Rog|50164|30|4.71428571428571" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Marko Rog|50164|30|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Miralem Pjanić|50137|15|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|4.71428571428571" "Riyad Mahrez|53577|26|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|4.71428571428571" "Saúl Ñíguez|50124|8|4.71428571428571"
